,Axie Infinity,Illuvium,Yield Guild Games,My Neighbor Alice,Ultra,Alien Worlds,Thetan Gem,Mines of Dalarnia,DEAPcoin,GameFi,GameZone,Gods Unchained,Aurory,DeFi Land,Gold Fever,Cryowar,ChainGuardians,Genopets,Crabada,Blockchain Monster Hunt,UniX Gaming,Realm,Velhalla,Monsta Infinite,Nakamoto Games,WonderHero,Bemil,Project SEED,Dark Frontiers,Starpunk,DeFi Warrior,X World Games,MyDeFiPet,GunStar Metaverse,Space SIP,Sin City,Dreams Quest,Defina,Wanaka Farm,MyMasterWar,Zuki Moba,PolkaWar,YAY Games,Polker,Three Kingdoms,Titan Hunters,Aspo World,Crypto Prophecies,Revolve Games,Good Games Guild,DeathRoad,Mist NFT,Elpis Battle,Kryptomon,Legends of Crypto,Polygonum Online,Meli Games,Continuum World,DinoX,Moniwar,CryptoDiceHero,Dragon Kart,Mimir Token,Warena,Bitspawn,ProjectOasis,Ethermon,Planet Sandbox,Kawaii Islands,Mech Master,Snook,Step Hero,MoonieNFT,TryHards,Age of Tanks,Hero Arena,Meta Spatial,Cryptomeda,Demole,Real Realm,Kaby Arena,Playermon,Lord Arena,Legend of Fantasy War,World of Cryptia,TradeStars,Green Beli,The Killbox,DoragonLand,Heroverse,RIFI United,Prometheus,GamyFi,Duelist King,Bunicorn,Forest Knight,Fabwelt,Operon Origins,Ghospers Game,Gamerse,GemGuardian,Monsters Clan,Knight War Spirits,Monopolist,Ninneko,Arata,HowlCity,Rogue West,OneRare,Kingspeed,Starchi,CryptoTycoon,Soccer Hub,Versus Farm,Realm Defenders,FuruKuru,WIZARD,Yarloo,Cubiex,MetaFish,Moo Monster,PolkaMonster,ForceCowBoy,Medacoin,Kryxivia,The Dynasty,Heroes TD,PolyPlay,Pocoland,The Spartans,CropBytes,Mytheria,Oly Sport,Vodka Token,Chimeras,Zodium,EON Protocol,CATO,Souni,12 Legions,Happy Land,Bit Hotel,Fishing Town,Attack Wagon,Crypto Fight Club,WiDiLand,Epic Meta,ZONE,Atlantis Metaverse,Legends of Elumia,Pocket Arena,Rainmaker Games,DopeWarZ,JokerWar,Space Falcon,CryptoGwent,DeHorizon,Zombie World Z,Elfin Kingdom,Guild of Guardians,Meland,Domi Online,Spark Era,Solchicks,CyberTrade,BlockchainSpace,CryptoVsZombie,MetaverseX,Street Runner,Animalia,RaceFi,Zomfi,Spintop,MetaSoccer,CryptoTanks,Last Survivor,Quizarena,Cornucopias
195,11525878.982179742,5955548.008586081,12073104.234378582,67097523.2033222,6149.365442008068,290929934.025531,4614673.256545326,30628022.155363042,16277918.899050515,3572635.554899689,3116100.652289696,13526584.677800363,7906225.440700869,0.0,11440163.459221002,4536357.992319086,2788591.981326326,12536263.760862965,32415754.46454761,981509.6267224499,0.0,1078601.100655848,463933.13463238184,3591631.770440612,2825718.507527008,7510626.219574927,0.0,20906078.110561844,460752.98219193105,1198763.04666262,577187.6077851359,55366.670047866995,399485.928763784,0.0,1092397.1532195606,1492244.2784097278,3268542.5223957514,2652135.825183883,6797390.645123946,3505060.1462916024,0.0,86768.9592905755,565671.2324973387,17423.945652053284,670984.3834998945,4783659.902199988,1730797.2866913117,1239509.1645607192,295503.4622749902,8191564.948144092,462153.89725300536,428808.1359001029,0.0,334428.43997760705,2348603.4726666054,0.0,1578250.3777969829,938696.3496602292,11335860.578804774,264398.21058087714,0.0,117215.8981636013,802649.7712266195,1622601.1653396145,92746.02930753762,271691.0886588021,23047.690218657295,327508.86169899296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184729.76294654084,0.0,0.0,740456.2488265829,22041.066979603373,273680.35603467026,172780.04286253345,0.0,0.0,225985.50764397602,53823.124674551545,5830717.903110336,1228216.9363161735,577945.0698091863,2687119.035687391,3405751.5948263844,28036.321095223688,0.0,74269.99622238983,1313585.7109412109,882573.3670649523,827010.8471700633,175972.68618777633,0.0,374684.8324121904,116456.90765994569,666355.5153077218,2976.750704125841,0.0,0.0,0.0,56096.09607512959,61859.21372197169,97264.37053157641,0.0,105707.6453876403,1430021.966667912,40812.01828790531,201.80254862263294,121323.22937567739,0.0,2837793.3107976033,23795.355465796463,1214001.8425299344,0.0,1431523.7157166116,0.0,178058.8591114244,277405.366401936,2728185.63656384,345032.23734190257,2740565.2655993733,1209322.211947407,0.0,71366.83461149462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58316.792921626766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,11290895.35067054,5971563.152236808,11856628.51491157,66406121.210053496,5454.152240859851,251509723.23364463,4579871.951509189,33258892.898605954,16160318.902884793,4546760.9090403365,3368749.9899807684,9634814.455955544,7915830.165290257,0.0,15199064.72169752,4712045.380879995,2593028.8032084927,12341387.51426913,32727822.069506787,1216703.239245245,0.0,1051495.7461386248,462548.4657499566,3434326.65155137,2848446.9841001313,7533509.071095223,0.0,21013438.633882575,437860.75068355555,1216558.648210564,616338.1457050362,54413.47315264454,381491.75689552154,0.0,1062941.8910805797,1556070.3375838366,3067339.3045300036,2543423.0083829407,7454402.635097476,3412555.422010951,0.0,86691.37607919416,592585.1610746385,17652.788072180458,693824.9656489071,4710749.563270937,1708954.4429303324,1232621.3564633392,226353.83927382386,7582458.512113547,439507.37648348894,429407.089620304,0.0,339719.79236613866,2416437.6773110167,0.0,1480496.0441989496,1009175.9515348955,11544306.78033611,267928.08655582304,0.0,119056.60373934977,805191.3410068183,1661000.3316710196,92047.94055039334,261589.81372895013,23282.673655504015,334865.64269632736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180183.2402891704,0.0,0.0,779191.3915918705,20698.420893189646,267925.92654968466,175227.48184358078,0.0,0.0,192017.90918924144,55402.04858289774,5967176.312315408,1185492.1113257718,591848.8342494104,2635682.5585682993,3417375.9267128324,28397.72404529821,0.0,76841.29693057053,1346812.2805574057,868895.7121585363,755613.4189652432,173862.42856830178,0.0,379168.6899114587,103123.2800322314,670140.3392147241,3488.1153231431663,0.0,0.0,0.0,55147.2105630309,61823.665597183215,85311.59872863012,0.0,110227.61603459857,1449738.0220290713,38531.76745559008,258.9926648961444,125817.07682679193,0.0,2782478.3809887925,23853.71688291161,1218859.2942789758,0.0,1431578.4509075908,0.0,181007.92655964848,243352.58656496648,2541951.623246559,337169.09471003455,2666204.4191265423,1174270.925609142,0.0,63493.89665629154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55840.484234024705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,11110464.411093453,6065565.748799139,11633232.953322563,66533841.03954204,6584.32828315304,231332871.21293226,4669759.951296061,33699642.27221513,15933728.687109524,5035606.09819816,3470403.7666274244,12103127.356175937,7637492.249887753,0.0,8137796.553215586,4671882.642972396,2597990.4868862447,11080919.909417504,33632081.59701321,1196787.756891317,0.0,1051481.845093413,466095.39355599147,3236549.3325529112,2881789.9076088658,7482527.013424235,0.0,20938544.71235368,421545.7072151462,1228216.3623022996,638045.4221119292,56480.66552007187,397084.7067333854,0.0,1098766.32267779,1575694.4052250513,3546190.4305652683,2350118.795292326,8062516.957675842,3066486.3126190114,0.0,84220.71510546582,582898.1135709501,11263.272377182602,687576.4758504949,4510131.879770536,1654258.1172839988,1203264.6437472808,181848.77508574037,8523882.797626875,355250.56632584846,429571.29426923,0.0,356775.459899088,2431969.558771631,0.0,1317667.9975465501,983627.7948228364,11750372.292703444,273413.6152169552,0.0,125985.8323356975,805515.267000945,1644322.3627934274,84816.30900860723,260889.52498773384,23516.819238855758,339418.4031043263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179604.19272694312,0.0,0.0,784506.7416266713,23822.73297668561,260637.4187403357,177503.1782165298,0.0,0.0,193866.33108800577,54566.528912671536,5850681.526412735,1061810.6294397619,580494.1866717831,2626916.118288234,3419385.238522811,26728.264610876693,0.0,84590.75985807093,1377474.3165838015,887447.7583386927,768163.9948204816,176262.92160307325,0.0,358066.8760677988,99537.41037461042,690842.522393288,6492.667163136658,0.0,0.0,0.0,55225.54472174867,62214.733028577546,80848.20966941958,0.0,114176.03323598205,1456180.6421181299,37868.18005413453,266.64015181322924,130060.35304396455,0.0,2759210.51417918,21120.75844188967,1259845.5514580924,0.0,1450603.391327949,0.0,184619.18656896017,228272.5912747636,1946479.6076654338,344138.2868834289,2081585.9427521152,1173475.3463922977,0.0,63178.465339221184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82518.31545676188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,10927266.550899763,6033378.967823568,11874697.43572965,64960337.92947204,6453.81139499965,213233099.0906016,4704671.366121529,30425112.311217286,15721882.801962778,5160164.431862804,3571644.771059415,11874778.926481903,7235821.040000145,0.0,14489473.725876413,4209937.474480521,2518087.3060434,10896391.561487693,37898522.63983396,1167138.4186093288,0.0,1051008.9030703513,482787.04402047297,3234122.0579191823,3158694.4874028405,7592894.943295416,0.0,22669685.15110508,420193.6347419596,1268428.7088068165,617977.0565463504,57293.5527113741,378408.9960733564,0.0,1098627.3562963624,1610022.5115357938,3519243.0789054227,2091191.4243345342,8583152.68355007,3118782.060947478,0.0,83064.9255562953,606070.2917116279,11199.06223476165,697831.702506498,4207789.52624221,1653231.2089635995,1205140.658673846,154361.5957668296,9398856.12258307,338350.5933677601,440697.9687421453,0.0,365349.59588903014,2264749.2229070654,0.0,1253790.7614231743,1041623.3969528686,11884225.12319334,264541.9526023681,0.0,141428.3462882027,854196.9360493601,1543498.2500924114,81601.86773374958,257253.81506065914,24023.224573713695,354807.5381918709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196055.51417784696,0.0,0.0,780628.6060748785,22161.9569270194,258428.43378650234,155538.38258700835,0.0,0.0,197749.28375207743,48200.7358365611,5740868.497995432,959110.8615972963,587495.1250210189,2439113.565092434,3426399.356236417,24085.192753253767,0.0,84116.02761250535,1382793.667161668,899734.015489881,770811.2343168872,175693.7175248049,0.0,357194.0896369626,102463.4257204061,637044.9679808022,5216.472275584352,0.0,0.0,0.0,54788.19958601053,60740.08933612556,78725.88828404534,0.0,89773.52303222635,1456797.3186912367,37204.175178203506,161.41959246886887,133303.53642689306,0.0,2717718.6702881064,24625.55959904165,1395798.3996615438,0.0,1449409.1671111183,0.0,202994.84394322152,234323.81916209764,1509648.9789141053,347449.72611027164,2029525.9704750064,1176642.5612677496,0.0,51174.33088100049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82518.31545676188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,10040275.254091676,6051819.783758504,11831894.871555416,66412288.06889286,5973.670286495477,212298695.97361133,4682046.988497283,30152064.517146017,14824482.165570019,5466063.190942898,3604700.5349726793,10818386.334414197,7217958.607396856,0.0,12973179.700236263,4160351.993551979,2401685.1591251353,12269308.617956463,36743101.480047725,1156122.962686407,0.0,1092503.9590200034,492342.2626253685,2908656.369712523,3521219.9571013385,7633818.861860706,0.0,23805668.638236582,421936.56419470883,1269036.3488302187,663335.4510470472,56749.11188984774,374852.2195140934,0.0,1095835.6540416928,1696185.2398897097,3485977.1142738303,1974983.7870289632,8888781.46187275,3031931.048589129,0.0,82169.1812234911,610337.0566751984,11844.963116838539,712175.6848609967,3901093.9963522707,1673961.070956802,1208087.529413916,124488.06099426917,9710834.144106917,333428.7404914074,448776.6199147686,0.0,362743.3444441816,2180901.30267859,0.0,1199539.2030693186,1040152.0532417869,12230331.219666006,262153.76610463404,0.0,132131.59390181824,755460.0142107802,1425881.1216273122,82891.94320478763,215391.30571258298,24223.670402163505,349588.5589390511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191016.00835649797,0.0,0.0,801468.4867915668,22043.097325137747,296973.8806379172,164265.0413569201,0.0,0.0,159993.7514702386,53707.38327346787,5885778.368179812,990884.868268712,535652.8973559494,2394616.9602690903,3369993.8208949277,23772.903706451896,0.0,84141.19844964903,1389616.4275469468,778541.0183780876,785061.6426604678,161716.07069399656,0.0,365932.79265696986,102403.77167667345,647825.8859680978,7668.33269149574,0.0,0.0,0.0,57437.25248651178,59851.97857508885,78895.72941575627,0.0,91209.92277401229,1431515.4939269016,44701.270215492055,319.3647388518183,131875.97989091024,0.0,2678369.180497251,23771.328375523175,1400193.14071344,0.0,1480807.7548656052,0.0,165208.01394239927,232814.7447103399,1409979.914712346,344986.28150468186,2382926.0571944313,1203239.73426907,0.0,51242.165580194815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82840.11672217268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,8987508.978508184,6037859.41890478,10307818.33286562,67293373.10210836,5900.837925667162,172446866.54354507,4718449.898749422,30689852.104894776,13936660.056267202,5664420.091175466,3672482.445474996,10790344.812627915,8035522.6858396735,0.0,6201900.826664211,4044016.368630659,2804748.944972184,13064898.222580433,31544120.983447265,1117515.4076744288,0.0,1069918.2384925662,489594.54107586684,2801995.6878776243,3559090.7759444164,7677817.504330701,0.0,23847506.542542692,413037.5063377959,1269533.7351117092,655525.372062295,60406.41386313038,375196.49746590207,0.0,1069786.4774087735,1753854.3747209064,3487835.3255014364,1928607.1060318816,9227155.649499735,2833051.5588359437,0.0,81558.57004853243,628297.7739423029,11853.937385048235,676014.8298589911,3888201.127767481,1694864.5017986505,1212145.6080672655,142718.34111895305,9647038.601195576,356417.48574265913,601338.8295259293,0.0,393835.88523811486,1995509.6828574443,0.0,1237446.550038151,1025020.8741445226,12043021.436811332,248824.3603697492,0.0,131805.43930773952,759894.8701616839,1415439.4135499003,82069.15524408089,215292.6985433538,21216.262430374474,347434.8610438115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190416.53013130324,0.0,0.0,812319.4964542338,22039.51464737181,292241.22791849077,158383.5417559879,0.0,0.0,167141.8325089966,67003.52809762867,6295505.092518184,992354.680408762,493439.8957520549,2427038.9466426675,3305375.4265324157,22355.908502057802,0.0,82933.71958854403,1406365.1054271385,670333.4991741502,752721.1652251225,193807.30162741579,0.0,362069.1366889752,93868.6232270893,576818.5406034222,7908.14559480764,0.0,0.0,0.0,52064.24957186004,57776.22355073704,81358.90947637157,0.0,85693.80958046364,1424637.0876473363,45077.78636181052,653.8444646209225,135048.79052662553,0.0,2699648.306449541,21858.271970433365,1627377.3753612973,0.0,1431874.3464045497,0.0,194171.69489796317,223152.3982096459,1290869.2238254107,354464.502870198,2304719.8068074523,1191162.0458811643,0.0,51003.90252414627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101770.58432447044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,8321539.697454203,6201564.252004751,11808004.250394836,67270368.0801118,6046.375590665442,158566079.04652128,4539174.953259257,30347685.14474901,13808790.52959993,5718851.290739958,3688957.1477965172,10515576.705108117,8181532.216693606,0.0,6144498.345927937,3905536.933965729,3178256.7956321337,13877975.196513288,33130752.400071964,1090524.6312869512,0.0,1135498.0019656376,504200.22231454885,2793822.016051454,4028161.9505168423,7628110.779626394,0.0,23061180.021513116,337038.3665248675,1263154.8269145545,637027.3721122835,60817.66537477321,374616.38001284015,0.0,1054849.2031468968,1923731.6296868045,3311057.4846728346,1967361.6693348214,10077295.109290712,2498848.636954785,0.0,81558.57004853243,677077.2316651936,12151.18880211499,681602.5562705017,3788710.685747536,1704329.7856915884,1210741.1690116178,157403.70109421798,9446042.516438471,357827.31084584055,612195.5716925553,0.0,396605.52198237134,1857132.3064517644,0.0,1208995.55205719,1012796.8082448262,12063275.353140846,239690.30355912144,0.0,134456.5963430996,763657.9389551712,1414532.9018939862,72588.28065702536,155634.7172987296,21364.441401919248,347104.6646227824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189154.66848512774,0.0,0.0,778072.542901895,28746.246424545945,287149.1673281827,174260.658581423,0.0,0.0,170100.79315489953,67114.9335021842,6245411.073613218,1034924.7156381777,553119.7170320483,2456751.6431960403,3155151.0898854644,21530.53489937667,0.0,71841.5511054684,1369944.1832813467,701342.6598187085,754748.0668201067,186048.59294694732,0.0,448439.76715412707,93713.90055152822,539050.1866545749,8209.847365095911,0.0,0.0,0.0,51898.66390837155,52537.75690931548,81509.11180638656,0.0,89599.72703168343,1270073.2390425513,50752.53189194021,762.7780637181019,141626.7798291417,0.0,2750348.3274261234,24115.090238560817,1664126.7086536773,0.0,1409740.8096194991,0.0,179175.02195976124,216470.3419327805,1237145.035493839,350672.02555622294,2421943.91029179,1196962.6048318145,0.0,50918.06769043398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57983.312941484895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,8218473.877197809,5984209.185310394,11748730.657774704,63886012.32752379,5818.031711565134,146981918.20164046,4839563.682645161,30375251.9737471,13572519.681407614,5899865.093247466,3310934.9460544507,10031314.792146204,9039077.658745859,0.0,11298859.753459752,3963968.8562088814,3504775.0110754897,13878445.87637687,35774458.05393818,1100922.976233754,0.0,1104317.845556229,519020.38395475276,2642596.4670765284,4165551.0889773327,7659521.0229409,0.0,24235754.382633068,325295.77713027614,1291959.5804285407,628260.0918033394,59616.914424011935,364341.9955419945,0.0,962289.999060051,1997519.2134017886,3352914.762670683,1957011.6955564106,10546529.181208016,2302590.6123912553,0.0,76982.59775673147,688188.3348328393,12766.667334661577,679341.3153972353,3371388.7822257513,1701590.0014998086,1211160.3632315444,168796.72850094698,9537701.546594916,440284.12986629823,272007.829362931,0.0,414027.9931529726,1983025.2488488443,0.0,1232640.689749593,1049780.1776663666,11397262.825432407,223627.45508394917,0.0,137100.3578719366,772972.6982429539,1411017.6488984032,72458.01383811922,159624.6030081933,67768.03923732178,342417.62890686485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185496.33086052167,0.0,0.0,757318.3736876914,27166.824381183502,301876.6373452116,171740.33145735177,0.0,0.0,161661.2055402314,74754.82770082318,6160255.215917639,1048044.5536034707,556681.2157950662,2432479.0011651246,3160015.405681328,19642.060928548344,0.0,70208.78040957141,1434017.0765951925,741725.2213090885,756110.693300524,187871.33128695065,0.0,504042.6266500194,94467.83886609967,537869.9876911342,7646.085714338429,0.0,0.0,0.0,49862.54341184551,50730.14351737983,80167.86941210784,0.0,97946.18869421168,1284372.2260695319,53351.87532530507,972.2066094816608,135059.06600758145,0.0,2630195.2783711506,21048.532337245262,1651462.0627435741,0.0,1402218.5060952296,0.0,171206.53084439313,226701.63448872964,1150858.0907871223,358723.5684999278,2535077.0349829346,1221033.993605125,0.0,51091.73621664651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69811.7883872155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,8076528.169515907,5724849.152723337,9958533.094445368,63141593.08607447,4795.85984433476,142234799.8319835,4444460.040590053,30096047.304997258,14087620.058112467,5966419.498039904,3530796.5512620164,10395079.602059092,9234495.718887791,0.0,10853435.454765474,3923568.187003201,3295698.522885426,14097905.403091008,37588482.875690654,1135878.0656091962,0.0,1095008.312733396,511097.2068079179,2274768.5551180616,4096395.2634421503,7621785.959023518,0.0,23508235.902486462,323118.61880390253,1286817.4726442632,620170.509262251,70983.36327586793,527985.4363294403,0.0,949174.1777180976,2040865.272721946,3511237.729920623,2018692.5895318354,10795239.151678186,2288402.9907852374,0.0,72922.58586589401,712458.5124097546,12931.339844811266,687817.8093907558,3202422.613498163,1687263.46723571,1234472.9533743588,400384.7318474936,9497891.754440866,213791.89014645325,301286.85944939556,0.0,416003.87273323094,1924017.6859191053,0.0,1251683.1675511345,1069871.3666615654,10563562.070593402,165475.6205340846,0.0,139212.4282076889,773991.0089350984,1363265.8921683286,71310.57482139744,154003.83611047952,64378.672260018575,289099.3540317382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201038.8847259418,0.0,0.0,748980.8409716836,26525.47418112769,319819.5431582819,169020.5028141755,0.0,0.0,164636.63618366292,73380.19475437388,6174990.326820575,1064571.4729556683,591542.0471147689,2389809.348620158,3202034.974929578,17972.76158713102,0.0,70010.5002228211,1447784.622334388,774108.117354976,752436.0976340091,182276.20267569454,0.0,542164.3350198697,93732.95742014714,503887.50530944794,10814.66494441308,0.0,0.0,0.0,43483.04604907602,49150.50879641405,79731.193038536,0.0,95716.9602442579,1274192.1908219934,53763.15003433228,1124.4850837121817,132730.53031594458,0.0,2399961.5020324164,23937.75083882652,1481157.2827848226,0.0,1429525.8749391576,0.0,172425.48570487133,209896.39596171284,1113643.8427548292,337296.88844113355,2634029.316213426,1178547.6753977565,0.0,50254.946559156575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68905.35144847001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,7869102.390093335,5526539.618322671,11175886.91640407,61422543.47732051,6049.5960542977045,136990130.58313206,4002338.5292022256,30126448.85395719,13872155.138308762,6239147.407931389,3558734.959164881,10375099.063098025,10560827.496977123,0.0,4955610.713566928,3922937.8143462087,3054478.7648074273,14156865.412489029,35403979.14235639,1166117.5474277823,0.0,1045787.2868306019,517184.6511860687,1973035.3373956245,3982418.3064590073,7538164.876057543,0.0,23650887.193551358,313120.3364559609,1283036.8190772918,627028.2466863086,72512.98179109667,527225.4832222136,0.0,953202.7153218476,2127157.379826715,3535417.8154142876,2031056.3226864757,10977373.102399077,2059731.1722152273,0.0,69184.51445297599,713148.0671473072,12822.891097781467,683578.7308927617,2967529.492100541,1698617.4806508317,1248379.6538329273,469567.01682112523,8964087.222892867,204400.00823376118,326163.5109930967,0.0,481800.42118093226,2116614.2770384876,0.0,1252602.5124494045,1093807.1117157897,9579444.163783986,176915.19137083975,0.0,134336.87433883478,765000.509781199,1423305.7083610995,53100.99791906035,151424.9201715362,73132.42279446495,288798.98385307536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197296.74029832907,0.0,0.0,731613.5485377607,27038.187324388276,345199.90333691606,169549.9208552357,0.0,0.0,153742.4880113222,71553.41613176123,6087887.656727435,1061255.315785337,591643.7509345581,2556296.5006937715,3174807.9905272,17090.016223558203,0.0,68039.67261979687,1174314.6760475223,753542.6635170358,754265.3447528324,180357.0267104086,0.0,526492.599987246,143833.8963887831,504678.6816615503,10150.138358563108,0.0,0.0,0.0,42672.51052112357,58729.76869820364,47208.974575513064,0.0,92617.20738340022,1265073.721387089,52167.39569556484,1120.306454297756,160691.95834622832,0.0,2190361.3575642314,24086.438437148867,1535920.4658211633,0.0,1454123.846634435,0.0,213874.4771878691,209636.13770073827,1081813.692110021,324423.780397405,2750524.5885539264,942659.2622801478,0.0,50207.04665564897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84846.96913608402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,7736875.515616741,5242037.095831938,11245392.008042682,61377610.802950144,6038.616738496651,131603611.94923641,3554316.9556896365,30231536.870812047,13459432.81878851,6607744.656933512,3468615.2838913235,9842862.611103123,10991841.979073403,0.0,10158954.308414416,3982373.7681954657,3689575.4412419307,14329118.195425091,40390230.32530704,1294274.3487507792,0.0,1044628.8946813695,530492.4457107995,1863945.9547569873,3970559.1202029604,7535848.593260865,0.0,24548945.971794892,297587.37200826063,1251920.5034689286,628891.9706261139,70981.97092125699,521146.39923043683,0.0,946296.2640959664,2221657.9441087763,3596937.7425159696,2054005.0174585257,11128757.624607578,2106364.6944388696,0.0,66917.13164512652,771889.7972403878,14118.777941142804,662200.7524973325,2770000.5454919212,1667905.9339934152,1290881.8970959943,510703.8099410673,8204891.160138744,195196.59754890145,358620.778192233,0.0,492771.2396385805,2197518.319066537,0.0,1397544.9800133891,1077151.9341753926,9209299.05444238,187024.01427991953,0.0,132748.5251162114,738321.39784723,1468628.420989091,48482.37519118783,145622.92198946245,76678.22078284454,274100.4518471422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212309.78795508316,0.0,0.0,736838.4704538356,24986.199117404998,353889.0523982365,195185.65792557615,0.0,0.0,143309.84537416068,69114.28293250155,6012491.243384901,1062751.0161882478,607615.5824198774,2556615.2031185306,3147727.135769501,15865.416941605907,0.0,68556.16284015025,1070998.2490221676,766913.8326152568,761847.9120549202,176548.65457170512,0.0,505262.9735073396,141431.05789861083,486816.0836522845,7127.012914479071,0.0,0.0,0.0,39073.2556580017,61073.88492369547,47142.126693220256,0.0,91510.89023908427,1278015.1334374796,51829.85751505605,1054.3240031615019,165639.33863903818,0.0,2155067.3455421026,21812.6186136856,1594440.636432275,0.0,1430165.9036599023,0.0,230910.30565302988,211999.02338866683,1085976.170040528,325311.6873231376,2901590.2376780696,658642.6040156228,0.0,49949.55358674261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83270.15941330568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
